trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-SDon-141300_M35_308,23:33:00,23:33:00,402458,1,1
OF_A5-Weekday-SDon-141300_M35_308,23:33:30,23:33:30,402460,2,1
OF_A5-Weekday-SDon-141300_M35_308,23:33:54,23:33:54,402461,3,1
OF_A5-Weekday-SDon-141300_M35_308,23:36:57,23:36:57,404352,4,1
OF_A5-Weekday-SDon-141300_M35_308,23:37:26,23:37:26,405140,5,1
OF_A5-Weekday-SDon-141300_M35_308,23:38:00,23:38:00,404353,6,1
OF_A5-Weekday-SDon-141300_M35_308,23:40:09,23:40:09,903318,7,1
OF_A5-Weekday-SDon-141300_M35_308,23:40:57,23:40:57,803239,8,1
OF_A5-Weekday-SDon-141300_M35_308,23:41:54,23:41:54,404355,9,1
OF_A5-Weekday-SDon-141300_M35_308,23:42:43,23:42:43,404356,10,1
OF_A5-Weekday-SDon-141300_M35_308,23:43:00,23:43:00,803034,11,1
