arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
23:46:00,23:46:00,403380,1,1
23:46:48,23:46:48,401624,2,1
23:48:07,23:48:07,401625,3,1
23:49:20,23:49:20,401626,4,1
23:51:07,23:51:07,403443,5,1
23:52:19,23:52:19,402039,6,1
23:53:43,23:53:43,401633,7,1
23:54:42,23:54:42,401182,8,1
23:55:45,23:55:45,401183,9,1
23:56:28,23:56:28,404029,10,1
23:57:56,23:57:56,403870,11,1
23:59:02,23:59:02,403871,12,1
24:00:00,24:00:00,403906,13,1
24:00:46,24:00:46,403893,14,1
24:01:21,24:01:21,403894,15,1
24:02:25,24:02:25,403895,16,1
24:03:16,24:03:16,403896,17,1
24:04:11,24:04:11,403897,18,1
24:05:00,24:05:00,405265,19,1
24:05:38,24:05:38,405152,20,1
24:06:35,24:06:35,405157,21,1
24:07:00,24:07:00,903237,22,1
