arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
12:48:00,12:48:00,400808,1,2
12:49:19,12:49:19,400809,2,2
12:50:24,12:50:24,400810,3,2
12:51:30,12:51:30,400811,4,2
12:52:16,12:52:16,400812,5,2
12:54:11,12:54:11,404918,6,2
12:55:47,12:55:47,400814,7,2
12:56:45,12:56:45,400815,8,2
12:57:47,12:57:47,400816,9,4
12:59:00,12:59:00,400655,10,4
13:01:28,13:01:28,400657,11,4
13:04:12,13:04:12,403483,12,3
13:06:42,13:06:42,400662,13,3
13:09:00,13:09:00,404011,14,3
13:09:26,13:09:26,404012,15,3
13:11:46,13:11:46,404822,16,3
13:13:02,13:13:02,404259,17,3
13:13:56,13:13:56,405580,18,3
13:14:49,13:14:49,400834,19,3
13:15:23,13:15:23,400835,20,3
13:15:54,13:15:54,400836,21,3
13:16:59,13:16:59,400837,22,3
13:17:31,13:17:31,400838,23,3
13:18:05,13:18:05,404130,24,3
13:19:16,13:19:16,400840,25,3
13:20:00,13:20:00,400841,26,3
13:21:24,13:21:24,404131,27,2
13:22:40,13:22:40,400843,28,2
13:23:57,13:23:57,404855,29,2
13:25:13,13:25:13,400846,30,2
13:26:08,13:26:08,400847,31,2
13:27:06,13:27:06,400848,32,2
13:28:00,13:28:00,400849,33,2
13:30:12,13:30:12,400851,34,2
13:31:30,13:31:30,400852,35,2
13:33:22,13:33:22,400853,36,2
13:34:35,13:34:35,400854,37,2
13:38:46,13:38:46,403171,38,2
13:43:00,13:43:00,400861,39,1
13:48:56,13:48:56,403047,40,1
13:53:41,13:53:41,402446,41,1
13:59:27,13:59:27,450123,42,1
14:07:00,14:07:00,400135,43,1
14:08:28,14:08:28,400322,44,1
14:09:56,14:09:56,400323,45,1
14:11:30,14:11:30,400324,46,1
14:14:00,14:14:00,803082,47,1
