arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
8:17:00,8:17:00,401732,1,1
8:17:52,8:17:52,401738,2,2
8:21:51,8:21:51,405348,3,2
8:25:55,8:25:55,405653,4,2
8:29:00,8:29:00,803182,5,4
8:33:40,8:33:40,903129,6,4
8:37:34,8:37:34,401756,7,4
8:42:53,8:42:53,401761,8,4
8:48:17,8:48:17,401765,9,4
8:51:38,8:51:38,401768,10,3
8:55:34,8:55:34,401771,11,2
8:59:37,8:59:37,405342,12,2
9:02:07,9:02:07,403525,13,2
9:04:45,9:04:45,401779,14,2
9:09:11,9:09:11,405340,15,2
9:15:40,9:15:40,803109,16,3
9:17:00,9:17:00,403849,17,3
9:20:22,9:20:22,405373,18,2
9:24:22,9:24:22,402112,19,3
9:27:59,9:27:59,403590,20,3
9:29:57,9:29:57,403754,21,1
9:33:00,9:33:00,803120,22,1
