arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
8:43:00,8:43:00,803083,1,1
8:44:47,8:44:47,400933,2,1
8:47:03,8:47:03,404039,3,1
8:48:38,8:48:38,404040,4,1
8:50:00,8:50:00,400936,5,1
8:53:01,8:53:01,403132,6,1
8:56:00,8:56:00,404992,7,1
8:57:15,8:57:15,400943,8,1
8:58:32,8:58:32,401014,9,1
8:59:21,8:59:21,401015,10,1
9:00:29,9:00:29,401016,11,1
9:03:13,9:03:13,403271,12,1
9:06:19,9:06:19,400751,13,1
9:07:27,9:07:27,400752,14,1
9:08:49,9:08:49,404289,15,1
9:10:06,9:10:06,400755,16,1
9:11:00,9:11:00,400756,17,1
9:12:09,9:12:09,404290,18,1
9:13:15,9:13:15,400759,19,1
9:14:07,9:14:07,400760,20,1
9:14:58,9:14:58,400761,21,1
9:15:34,9:15:34,400762,22,1
9:16:40,9:16:40,404054,23,1
9:18:00,9:18:00,400764,24,1
9:19:03,9:19:03,403902,25,1
9:19:55,9:19:55,404104,26,1
9:20:49,9:20:49,400768,27,1
9:21:30,9:21:30,400769,28,1
9:22:41,9:22:41,400599,29,1
9:23:25,9:23:25,400771,30,1
9:24:04,9:24:04,400772,31,1
9:24:55,9:24:55,400602,32,1
9:25:53,9:25:53,404258,33,1
9:27:17,9:27:17,404821,34,1
9:29:59,9:29:59,404019,35,1
9:31:00,9:31:00,903236,36,1
9:32:27,9:32:27,400610,37,1
9:35:04,9:35:04,400613,38,1
9:37:28,9:37:28,400616,39,1
9:40:00,9:40:00,400619,40,1
9:41:07,9:41:07,400620,41,1
9:42:12,9:42:12,400621,42,1
9:43:20,9:43:20,400622,43,1
9:44:32,9:44:32,400623,44,1
9:45:23,9:45:23,400624,45,1
9:47:59,9:47:59,400796,46,1
9:49:08,9:49:08,402535,47,1
9:50:21,9:50:21,400798,48,1
9:52:00,9:52:00,903231,49,1
