arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
12:03:00,12:03:00,400080,1,1
12:03:54,12:03:54,400081,2,1
12:05:25,12:05:25,405523,3,1
12:07:06,12:07:06,400085,4,1
12:08:05,12:08:05,400086,5,1
12:09:00,12:09:00,405527,6,1
12:11:37,12:11:37,400003,7,1
12:13:22,12:13:22,404120,8,1
12:14:50,12:14:50,404936,9,1
12:17:20,12:17:20,400007,10,1
12:19:04,12:19:04,403782,11,1
12:20:17,12:20:17,403316,12,1
12:24:00,12:24:00,405380,13,1
12:25:29,12:25:29,400352,14,1
12:28:40,12:28:40,400190,15,1
12:30:22,12:30:22,400191,16,1
12:32:53,12:32:53,403458,17,1
12:34:24,12:34:24,400018,18,1
12:36:31,12:36:31,400019,19,1
12:39:23,12:39:23,400021,20,1
12:41:30,12:41:30,400022,21,1
12:43:38,12:43:38,400023,22,2
12:45:00,12:45:00,400024,23,2
12:47:06,12:47:06,403837,24,2
12:48:52,12:48:52,405490,25,1
12:50:19,12:50:19,404994,26,2
12:51:19,12:51:19,400028,27,2
12:52:40,12:52:40,404905,28,2
12:54:44,12:54:44,400030,29,2
12:56:05,12:56:05,400031,30,2
12:58:02,12:58:02,400032,31,2
12:59:23,12:59:23,400033,32,2
13:01:37,13:01:37,400034,33,2
13:04:03,13:04:03,400036,34,2
13:05:37,13:05:37,400037,35,2
13:07:22,13:07:22,400038,36,2
13:08:41,13:08:41,400039,37,2
13:10:00,13:10:00,404191,38,2
13:11:14,13:11:14,400041,39,2
13:12:48,13:12:48,400042,40,2
13:13:40,13:13:40,400043,41,2
13:14:19,13:14:19,400044,42,2
13:15:23,13:15:23,400045,43,2
13:16:18,13:16:18,400046,44,2
13:17:20,13:17:20,400047,45,2
13:18:11,13:18:11,400048,46,2
13:19:42,13:19:42,405542,47,2
13:21:00,13:21:00,405543,48,2
13:22:00,13:22:00,400051,49,2
13:23:33,13:23:33,403980,50,2
13:24:33,13:24:33,400053,51,2
13:25:33,13:25:33,400054,52,2
13:26:32,13:26:32,400055,53,2
13:27:32,13:27:32,400056,54,2
13:29:03,13:29:03,400057,55,2
13:30:33,13:30:33,403711,56,2
13:31:32,13:31:32,400059,57,1
13:32:36,13:32:36,400060,58,1
13:33:35,13:33:35,400061,59,1
13:35:23,13:35:23,400062,60,1
13:36:51,13:36:51,404335,61,1
13:38:21,13:38:21,400065,62,1
13:39:28,13:39:28,400066,63,1
13:40:45,13:40:45,400067,64,1
13:43:00,13:43:00,803003,65,1
