trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-043600_M116_X03,7:16:00,7:16:00,404911,1,1
MV_A5-Weekday-043600_M116_X03,7:16:53,7:16:53,401036,2,1
MV_A5-Weekday-043600_M116_X03,7:18:00,7:18:00,401037,3,1
MV_A5-Weekday-043600_M116_X03,7:19:09,7:19:09,401038,4,1
MV_A5-Weekday-043600_M116_X03,7:20:47,7:20:47,401039,5,1
MV_A5-Weekday-043600_M116_X03,7:22:08,7:22:08,405087,6,1
MV_A5-Weekday-043600_M116_X03,7:23:52,7:23:52,405092,7,1
MV_A5-Weekday-043600_M116_X03,7:25:31,7:25:31,400394,8,2
MV_A5-Weekday-043600_M116_X03,7:27:00,7:27:00,401044,9,2
MV_A5-Weekday-043600_M116_X03,7:29:07,7:29:07,401045,10,2
MV_A5-Weekday-043600_M116_X03,7:31:00,7:31:00,401988,11,2
MV_A5-Weekday-043600_M116_X03,7:33:06,7:33:06,401989,12,2
MV_A5-Weekday-043600_M116_X03,7:35:00,7:35:00,401990,13,2
MV_A5-Weekday-043600_M116_X03,7:37:29,7:37:29,401992,14,2
MV_A5-Weekday-043600_M116_X03,7:39:31,7:39:31,401993,15,2
MV_A5-Weekday-043600_M116_X03,7:41:09,7:41:09,401994,16,1
MV_A5-Weekday-043600_M116_X03,7:44:00,7:44:00,401727,17,1
MV_A5-Weekday-043600_M116_X03,7:44:17,7:44:17,401729,18,1
MV_A5-Weekday-043600_M116_X03,7:44:26,7:44:26,401730,19,1
MV_A5-Weekday-043600_M116_X03,7:45:00,7:45:00,803059,20,1
