arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:51:00,7:51:00,401998,1,1
7:51:37,7:51:37,405315,2,1
7:52:00,7:52:00,401999,3,2
7:53:17,7:53:17,402000,4,3
7:55:34,7:55:34,402001,5,3
7:56:49,7:56:49,402002,6,3
7:58:08,7:58:08,402003,7,3
7:59:11,7:59:11,402004,8,3
8:01:00,8:01:00,402005,9,3
8:01:52,8:01:52,402006,10,3
8:05:00,8:05:00,404274,11,2
8:06:48,8:06:48,401078,12,1
8:08:00,8:08:00,401079,13,1
8:09:48,8:09:48,400482,14,1
8:10:52,8:10:52,400483,15,1
8:12:46,8:12:46,400484,16,1
8:14:20,8:14:20,403392,17,1
8:15:39,8:15:39,401084,18,1
8:16:46,8:16:46,401085,19,1
8:18:00,8:18:00,402016,20,1
8:18:41,8:18:41,402017,21,1
8:19:00,8:19:00,401977,22,1
