arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
16:35:00,16:35:00,402688,1,1
16:36:52,16:36:52,403432,2,2
16:39:42,16:39:42,403433,3,2
16:42:06,16:42:06,403434,4,2
16:46:39,16:46:39,403777,5,2
16:50:29,16:50:29,403436,6,2
16:54:11,16:54:11,405181,7,2
16:58:00,16:58:00,403537,8,2
17:20:39,17:20:39,403439,9,2
17:21:32,17:21:32,403440,10,1
17:22:02,17:22:02,404194,11,1
17:22:51,17:22:51,403670,12,1
17:24:07,17:24:07,400631,13,1
17:24:40,17:24:40,400632,14,1
17:25:15,17:25:15,400633,15,1
17:25:56,17:25:56,400634,16,1
17:27:05,17:27:05,400635,17,1
17:28:00,17:28:00,400636,18,1
