trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-065500_M42_315,10:55:00,10:55:00,803055,1,1
MQ_A5-Weekday-065500_M42_315,10:55:28,10:55:28,401812,2,2
MQ_A5-Weekday-065500_M42_315,10:58:08,10:58:08,401813,3,2
MQ_A5-Weekday-065500_M42_315,11:00:35,11:00:35,401814,4,2
MQ_A5-Weekday-065500_M42_315,11:03:18,11:03:18,403238,5,2
MQ_A5-Weekday-065500_M42_315,11:05:00,11:05:00,403239,6,2
MQ_A5-Weekday-065500_M42_315,11:06:55,11:06:55,403240,7,2
MQ_A5-Weekday-065500_M42_315,11:09:00,11:09:00,403241,8,2
MQ_A5-Weekday-065500_M42_315,11:10:14,11:10:14,403242,9,2
MQ_A5-Weekday-065500_M42_315,11:12:18,11:12:18,403465,10,2
MQ_A5-Weekday-065500_M42_315,11:13:38,11:13:38,404160,11,2
MQ_A5-Weekday-065500_M42_315,11:14:46,11:14:46,403459,12,2
MQ_A5-Weekday-065500_M42_315,11:16:00,11:16:00,403245,13,2
MQ_A5-Weekday-065500_M42_315,11:16:28,11:16:28,403246,14,2
MQ_A5-Weekday-065500_M42_315,11:17:40,11:17:40,403247,15,2
MQ_A5-Weekday-065500_M42_315,11:18:41,11:18:41,403248,16,2
MQ_A5-Weekday-065500_M42_315,11:20:00,11:20:00,903046,17,2
