trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-047200_M3_321,7:52:00,7:52:00,403267,1,1
MV_A5-Weekday-047200_M3_321,7:54:03,7:54:03,400224,2,1
MV_A5-Weekday-047200_M3_321,7:56:05,7:56:05,400225,3,1
MV_A5-Weekday-047200_M3_321,7:59:21,7:59:21,400390,4,1
MV_A5-Weekday-047200_M3_321,8:01:00,8:01:00,405087,5,1
MV_A5-Weekday-047200_M3_321,8:02:15,8:02:15,405092,6,1
MV_A5-Weekday-047200_M3_321,8:03:42,8:03:42,404309,7,1
MV_A5-Weekday-047200_M3_321,8:05:12,8:05:12,400395,8,1
MV_A5-Weekday-047200_M3_321,8:06:11,8:06:11,400396,9,1
MV_A5-Weekday-047200_M3_321,8:09:00,8:09:00,400397,10,1
MV_A5-Weekday-047200_M3_321,8:10:06,8:10:06,400398,11,1
MV_A5-Weekday-047200_M3_321,8:11:42,8:11:42,400399,12,1
MV_A5-Weekday-047200_M3_321,8:12:58,8:12:58,400400,13,1
MV_A5-Weekday-047200_M3_321,8:14:05,8:14:05,400401,14,1
MV_A5-Weekday-047200_M3_321,8:15:11,8:15:11,403776,15,1
MV_A5-Weekday-047200_M3_321,8:16:36,8:16:36,400403,16,1
MV_A5-Weekday-047200_M3_321,8:17:22,8:17:22,400404,17,1
MV_A5-Weekday-047200_M3_321,8:19:04,8:19:04,400405,18,1
MV_A5-Weekday-047200_M3_321,8:19:57,8:19:57,400406,19,1
MV_A5-Weekday-047200_M3_321,8:20:53,8:20:53,405227,20,1
MV_A5-Weekday-047200_M3_321,8:23:10,8:23:10,400408,21,1
MV_A5-Weekday-047200_M3_321,8:24:11,8:24:11,400409,22,1
MV_A5-Weekday-047200_M3_321,8:26:19,8:26:19,402526,23,1
MV_A5-Weekday-047200_M3_321,8:27:59,8:27:59,405073,24,1
MV_A5-Weekday-047200_M3_321,8:29:21,8:29:21,404853,25,1
MV_A5-Weekday-047200_M3_321,8:31:06,8:31:06,400414,26,1
MV_A5-Weekday-047200_M3_321,8:32:07,8:32:07,405111,27,1
MV_A5-Weekday-047200_M3_321,8:34:00,8:34:00,404066,28,2
MV_A5-Weekday-047200_M3_321,8:35:02,8:35:02,400418,29,2
MV_A5-Weekday-047200_M3_321,8:36:14,8:36:14,400419,30,2
MV_A5-Weekday-047200_M3_321,8:37:29,8:37:29,403975,31,2
MV_A5-Weekday-047200_M3_321,8:38:41,8:38:41,400422,32,2
MV_A5-Weekday-047200_M3_321,8:39:32,8:39:32,400423,33,2
MV_A5-Weekday-047200_M3_321,8:40:41,8:40:41,403976,34,2
MV_A5-Weekday-047200_M3_321,8:41:58,8:41:58,400426,35,1
MV_A5-Weekday-047200_M3_321,8:42:36,8:42:36,405641,36,1
MV_A5-Weekday-047200_M3_321,8:44:28,8:44:28,402749,37,1
MV_A5-Weekday-047200_M3_321,8:47:41,8:47:41,905247,38,1
MV_A5-Weekday-047200_M3_321,8:48:29,8:48:29,403466,39,1
MV_A5-Weekday-047200_M3_321,8:49:00,8:49:00,901342,40,1
