trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-061700_SBS86_963,10:17:00,10:17:00,403560,1,1
MQ_A5-Weekday-061700_SBS86_963,10:17:28,10:17:28,401930,2,1
MQ_A5-Weekday-061700_SBS86_963,10:18:08,10:18:08,401897,3,2
MQ_A5-Weekday-061700_SBS86_963,10:19:35,10:19:35,401898,4,2
MQ_A5-Weekday-061700_SBS86_963,10:21:01,10:21:01,401899,5,2
MQ_A5-Weekday-061700_SBS86_963,10:23:34,10:23:34,401900,6,2
MQ_A5-Weekday-061700_SBS86_963,10:26:00,10:26:00,401901,7,2
MQ_A5-Weekday-061700_SBS86_963,10:28:05,10:28:05,401903,8,2
MQ_A5-Weekday-061700_SBS86_963,10:30:38,10:30:38,401905,9,2
MQ_A5-Weekday-061700_SBS86_963,10:31:47,10:31:47,401906,10,1
MQ_A5-Weekday-061700_SBS86_963,10:33:15,10:33:15,404681,11,1
MQ_A5-Weekday-061700_SBS86_963,10:34:41,10:34:41,401908,12,1
MQ_A5-Weekday-061700_SBS86_963,10:36:35,10:36:35,401909,13,1
MQ_A5-Weekday-061700_SBS86_963,10:37:39,10:37:39,401910,14,1
MQ_A5-Weekday-061700_SBS86_963,10:39:19,10:39:19,403367,15,1
MQ_A5-Weekday-061700_SBS86_963,10:41:00,10:41:00,403383,16,1
