arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:23:00,7:23:00,403249,1,1
7:24:30,7:24:30,403251,2,1
7:25:59,7:25:59,403252,3,1
7:27:22,7:27:22,403253,4,1
7:29:00,7:29:00,904041,5,1
7:30:40,7:30:40,403805,6,1
7:31:29,7:31:29,403257,7,2
7:33:47,7:33:47,403830,8,2
7:35:00,7:35:00,403354,9,2
7:36:13,7:36:13,403259,10,2
7:39:00,7:39:00,401851,11,2
7:40:15,7:40:15,401852,12,2
7:41:40,7:41:40,401853,13,1
7:42:45,7:42:45,403486,14,1
7:44:09,7:44:09,405118,15,1
7:45:00,7:45:00,903082,16,1
