trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OH_A5-Weekday-SDon-126600_M101_96,21:06:00,21:06:00,803154,1,1
OH_A5-Weekday-SDon-126600_M101_96,21:09:00,21:09:00,404255,2,1
OH_A5-Weekday-SDon-126600_M101_96,21:10:02,21:10:02,402805,3,1
OH_A5-Weekday-SDon-126600_M101_96,21:11:08,21:11:08,405057,4,1
OH_A5-Weekday-SDon-126600_M101_96,21:12:18,21:12:18,403416,5,1
OH_A5-Weekday-SDon-126600_M101_96,21:12:52,21:12:52,402809,6,1
OH_A5-Weekday-SDon-126600_M101_96,21:14:23,21:14:23,402811,7,1
OH_A5-Weekday-SDon-126600_M101_96,21:15:55,21:15:55,403417,8,1
OH_A5-Weekday-SDon-126600_M101_96,21:16:41,21:16:41,401973,9,1
OH_A5-Weekday-SDon-126600_M101_96,21:17:22,21:17:22,401974,10,1
OH_A5-Weekday-SDon-126600_M101_96,21:18:00,21:18:00,402816,11,1
OH_A5-Weekday-SDon-126600_M101_96,21:19:28,21:19:28,403749,12,1
OH_A5-Weekday-SDon-126600_M101_96,21:22:00,21:22:00,403418,13,1
OH_A5-Weekday-SDon-126600_M101_96,21:22:37,21:22:37,402819,14,1
OH_A5-Weekday-SDon-126600_M101_96,21:23:27,21:23:27,404947,15,1
OH_A5-Weekday-SDon-126600_M101_96,21:24:28,21:24:28,405066,16,1
OH_A5-Weekday-SDon-126600_M101_96,21:25:29,21:25:29,403419,17,1
OH_A5-Weekday-SDon-126600_M101_96,21:26:40,21:26:40,404321,18,1
OH_A5-Weekday-SDon-126600_M101_96,21:27:59,21:27:59,402826,19,1
OH_A5-Weekday-SDon-126600_M101_96,21:28:52,21:28:52,404854,20,1
OH_A5-Weekday-SDon-126600_M101_96,21:29:56,21:29:56,402829,21,1
OH_A5-Weekday-SDon-126600_M101_96,21:30:32,21:30:32,403421,22,1
OH_A5-Weekday-SDon-126600_M101_96,21:31:25,21:31:25,402831,23,1
OH_A5-Weekday-SDon-126600_M101_96,21:32:00,21:32:00,403422,24,1
OH_A5-Weekday-SDon-126600_M101_96,21:33:47,21:33:47,803158,25,1
OH_A5-Weekday-SDon-126600_M101_96,21:34:47,21:34:47,402835,26,1
OH_A5-Weekday-SDon-126600_M101_96,21:36:00,21:36:00,404171,27,1
OH_A5-Weekday-SDon-126600_M101_96,21:37:25,21:37:25,402838,28,1
OH_A5-Weekday-SDon-126600_M101_96,21:39:11,21:39:11,803163,29,1
OH_A5-Weekday-SDon-126600_M101_96,21:39:55,21:39:55,403424,30,1
OH_A5-Weekday-SDon-126600_M101_96,21:41:39,21:41:39,402842,31,1
OH_A5-Weekday-SDon-126600_M101_96,21:44:00,21:44:00,403425,32,1
OH_A5-Weekday-SDon-126600_M101_96,21:44:42,21:44:42,402845,33,1
OH_A5-Weekday-SDon-126600_M101_96,21:45:45,21:45:45,405530,34,1
OH_A5-Weekday-SDon-126600_M101_96,21:46:58,21:46:58,403821,35,1
OH_A5-Weekday-SDon-126600_M101_96,21:48:21,21:48:21,403822,36,1
OH_A5-Weekday-SDon-126600_M101_96,21:49:27,21:49:27,402851,37,1
OH_A5-Weekday-SDon-126600_M101_96,21:50:16,21:50:16,402852,38,1
OH_A5-Weekday-SDon-126600_M101_96,21:51:01,21:51:01,405272,39,1
OH_A5-Weekday-SDon-126600_M101_96,21:52:00,21:52:00,402854,40,1
OH_A5-Weekday-SDon-126600_M101_96,21:53:53,21:53:53,403772,41,1
OH_A5-Weekday-SDon-126600_M101_96,21:55:24,21:55:24,402856,42,1
OH_A5-Weekday-SDon-126600_M101_96,21:56:59,21:56:59,404106,43,1
OH_A5-Weekday-SDon-126600_M101_96,21:58:37,21:58:37,402858,44,1
OH_A5-Weekday-SDon-126600_M101_96,22:00:00,22:00:00,404092,45,1
OH_A5-Weekday-SDon-126600_M101_96,22:01:28,22:01:28,903276,46,1
OH_A5-Weekday-SDon-126600_M101_96,22:02:37,22:02:37,402862,47,1
OH_A5-Weekday-SDon-126600_M101_96,22:03:38,22:03:38,402863,48,1
OH_A5-Weekday-SDon-126600_M101_96,22:04:44,22:04:44,402864,49,1
OH_A5-Weekday-SDon-126600_M101_96,22:06:00,22:06:00,402865,50,1
OH_A5-Weekday-SDon-126600_M101_96,22:07:13,22:07:13,402867,51,1
OH_A5-Weekday-SDon-126600_M101_96,22:08:42,22:08:42,402868,52,1
OH_A5-Weekday-SDon-126600_M101_96,22:09:29,22:09:29,402869,53,1
OH_A5-Weekday-SDon-126600_M101_96,22:10:48,22:10:48,803077,54,1
OH_A5-Weekday-SDon-126600_M101_96,22:15:00,22:15:00,903282,55,1
