trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-054500_M9_58,9:05:00,9:05:00,403399,1,1
MQ_A5-Weekday-054500_M9_58,9:11:07,9:11:07,803147,2,1
MQ_A5-Weekday-054500_M9_58,9:12:58,9:12:58,803105,3,1
MQ_A5-Weekday-054500_M9_58,9:17:00,9:17:00,903280,4,1
MQ_A5-Weekday-054500_M9_58,9:22:00,9:22:00,404857,5,1
MQ_A5-Weekday-054500_M9_58,9:22:53,9:22:53,405006,6,1
MQ_A5-Weekday-054500_M9_58,9:24:42,9:24:42,401168,7,1
MQ_A5-Weekday-054500_M9_58,9:25:30,9:25:30,401169,8,1
MQ_A5-Weekday-054500_M9_58,9:27:56,9:27:56,405165,9,1
MQ_A5-Weekday-054500_M9_58,9:29:00,9:29:00,403317,10,1
MQ_A5-Weekday-054500_M9_58,9:30:40,9:30:40,403732,11,1
MQ_A5-Weekday-054500_M9_58,9:34:00,9:34:00,402033,12,1
MQ_A5-Weekday-054500_M9_58,9:34:52,9:34:52,402034,13,1
MQ_A5-Weekday-054500_M9_58,9:36:20,9:36:20,404100,14,1
MQ_A5-Weekday-054500_M9_58,9:37:39,9:37:39,402036,15,1
MQ_A5-Weekday-054500_M9_58,9:38:51,9:38:51,402037,16,1
MQ_A5-Weekday-054500_M9_58,9:40:08,9:40:08,402038,17,1
MQ_A5-Weekday-054500_M9_58,9:42:03,9:42:03,402039,18,1
MQ_A5-Weekday-054500_M9_58,9:43:05,9:43:05,401630,19,1
MQ_A5-Weekday-054500_M9_58,9:44:00,9:44:00,402041,20,1
MQ_A5-Weekday-054500_M9_58,9:45:04,9:45:04,402042,21,1
MQ_A5-Weekday-054500_M9_58,9:45:55,9:45:55,402043,22,1
MQ_A5-Weekday-054500_M9_58,9:49:02,9:49:02,404099,23,1
MQ_A5-Weekday-054500_M9_58,9:51:41,9:51:41,405368,24,1
MQ_A5-Weekday-054500_M9_58,9:53:00,9:53:00,401691,25,1
