trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OF_A5-Weekday-089700_M1_121,14:57:00,14:57:00,405284,1,1
OF_A5-Weekday-089700_M1_121,14:57:40,14:57:40,400088,2,1
OF_A5-Weekday-089700_M1_121,14:59:36,14:59:36,400089,3,1
OF_A5-Weekday-089700_M1_121,15:01:16,15:01:16,400091,4,1
OF_A5-Weekday-089700_M1_121,15:03:25,15:03:25,400092,5,1
OF_A5-Weekday-089700_M1_121,15:04:42,15:04:42,400093,6,1
OF_A5-Weekday-089700_M1_121,15:06:00,15:06:00,400094,7,1
OF_A5-Weekday-089700_M1_121,15:07:20,15:07:20,400095,8,1
OF_A5-Weekday-089700_M1_121,15:08:19,15:08:19,400096,9,1
OF_A5-Weekday-089700_M1_121,15:09:18,15:09:18,400097,10,1
OF_A5-Weekday-089700_M1_121,15:10:47,15:10:47,400098,11,1
OF_A5-Weekday-089700_M1_121,15:12:10,15:12:10,400099,12,1
OF_A5-Weekday-089700_M1_121,15:15:04,15:15:04,404964,13,1
OF_A5-Weekday-089700_M1_121,15:16:02,15:16:02,400102,14,1
OF_A5-Weekday-089700_M1_121,15:17:04,15:17:04,400103,15,1
OF_A5-Weekday-089700_M1_121,15:18:59,15:18:59,400105,16,1
OF_A5-Weekday-089700_M1_121,15:20:00,15:20:00,400107,17,1
OF_A5-Weekday-089700_M1_121,15:21:18,15:21:18,400108,18,1
OF_A5-Weekday-089700_M1_121,15:22:59,15:22:59,400109,19,1
OF_A5-Weekday-089700_M1_121,15:24:33,15:24:33,400110,20,1
OF_A5-Weekday-089700_M1_121,15:26:16,15:26:16,400111,21,2
OF_A5-Weekday-089700_M1_121,15:29:16,15:29:16,404081,22,2
OF_A5-Weekday-089700_M1_121,15:31:20,15:31:20,404168,23,2
OF_A5-Weekday-089700_M1_121,15:32:36,15:32:36,400115,24,2
OF_A5-Weekday-089700_M1_121,15:34:18,15:34:18,400116,25,2
OF_A5-Weekday-089700_M1_121,15:35:50,15:35:50,400117,26,1
OF_A5-Weekday-089700_M1_121,15:38:08,15:38:08,400118,27,3
OF_A5-Weekday-089700_M1_121,15:40:20,15:40:20,400119,28,3
OF_A5-Weekday-089700_M1_121,15:43:40,15:43:40,400120,29,3
OF_A5-Weekday-089700_M1_121,15:45:00,15:45:00,400121,30,3
OF_A5-Weekday-089700_M1_121,15:46:26,15:46:26,400122,31,3
OF_A5-Weekday-089700_M1_121,15:48:01,15:48:01,400123,32,3
OF_A5-Weekday-089700_M1_121,15:51:00,15:51:00,400124,33,2
OF_A5-Weekday-089700_M1_121,15:53:07,15:53:07,400125,34,2
OF_A5-Weekday-089700_M1_121,15:55:36,15:55:36,400126,35,2
OF_A5-Weekday-089700_M1_121,15:57:27,15:57:27,400127,36,2
OF_A5-Weekday-089700_M1_121,15:58:42,15:58:42,400128,37,2
OF_A5-Weekday-089700_M1_121,16:00:15,16:00:15,400512,38,2
OF_A5-Weekday-089700_M1_121,16:03:32,16:03:32,403266,39,2
OF_A5-Weekday-089700_M1_121,16:05:47,16:05:47,400514,40,2
OF_A5-Weekday-089700_M1_121,16:08:06,16:08:06,400515,41,2
OF_A5-Weekday-089700_M1_121,16:10:24,16:10:24,400516,42,2
OF_A5-Weekday-089700_M1_121,16:11:58,16:11:58,405179,43,2
OF_A5-Weekday-089700_M1_121,16:14:00,16:14:00,400518,44,2
OF_A5-Weekday-089700_M1_121,16:15:18,16:15:18,400322,45,2
OF_A5-Weekday-089700_M1_121,16:16:53,16:16:53,400323,46,2
OF_A5-Weekday-089700_M1_121,16:18:35,16:18:35,400324,47,2
OF_A5-Weekday-089700_M1_121,16:19:39,16:19:39,400325,48,1
OF_A5-Weekday-089700_M1_121,16:21:15,16:21:15,404211,49,1
OF_A5-Weekday-089700_M1_121,16:22:19,16:22:19,400327,50,1
OF_A5-Weekday-089700_M1_121,16:24:00,16:24:00,400329,51,1
OF_A5-Weekday-089700_M1_121,16:25:28,16:25:28,400330,52,1
OF_A5-Weekday-089700_M1_121,16:26:53,16:26:53,400331,53,1
OF_A5-Weekday-089700_M1_121,16:28:29,16:28:29,402857,54,1
OF_A5-Weekday-089700_M1_121,16:29:30,16:29:30,400333,55,1
OF_A5-Weekday-089700_M1_121,16:30:31,16:30:31,400334,56,1
OF_A5-Weekday-089700_M1_121,16:31:34,16:31:34,400335,57,1
OF_A5-Weekday-089700_M1_121,16:32:27,16:32:27,400336,58,1
OF_A5-Weekday-089700_M1_121,16:33:39,16:33:39,400337,59,1
OF_A5-Weekday-089700_M1_121,16:34:47,16:34:47,400153,60,1
OF_A5-Weekday-089700_M1_121,16:36:22,16:36:22,400154,61,1
OF_A5-Weekday-089700_M1_121,16:37:26,16:37:26,400155,62,1
OF_A5-Weekday-089700_M1_121,16:38:25,16:38:25,403311,63,1
OF_A5-Weekday-089700_M1_121,16:39:21,16:39:21,404916,64,1
OF_A5-Weekday-089700_M1_121,16:40:21,16:40:21,400157,65,1
OF_A5-Weekday-089700_M1_121,16:44:00,16:44:00,404823,66,1
