trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-091800_SB79_669,15:18:00,15:18:00,403522,1,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:21:00,15:21:00,403523,2,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:22:05,15:22:05,401024,3,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:24:29,15:24:29,401867,4,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:25:38,15:25:38,401868,5,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:28:24,15:28:24,401869,6,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:31:00,15:31:00,401870,7,6
MQ_A5-Weekday-SDon-091800_SB79_669,15:32:24,15:32:24,404858,8,6
MQ_A5-Weekday-SDon-091800_SB79_669,15:34:29,15:34:29,405169,9,6
MQ_A5-Weekday-SDon-091800_SB79_669,15:36:06,15:36:06,405369,10,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:38:04,15:38:04,401875,11,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:40:05,15:40:05,401876,12,5
MQ_A5-Weekday-SDon-091800_SB79_669,15:41:43,15:41:43,401877,13,1
MQ_A5-Weekday-SDon-091800_SB79_669,15:44:00,15:44:00,401878,14,1
