arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
17:10:00,17:10:00,400808,1,2
17:11:19,17:11:19,400809,2,2
17:12:24,17:12:24,400810,3,2
17:13:30,17:13:30,400811,4,4
17:14:16,17:14:16,400812,5,4
17:16:11,17:16:11,404918,6,2
17:17:47,17:17:47,400814,7,2
17:18:45,17:18:45,400815,8,2
17:19:47,17:19:47,400816,9,4
17:21:00,17:21:00,400655,10,4
17:23:28,17:23:28,400657,11,3
17:26:12,17:26:12,403483,12,1
17:28:42,17:28:42,400662,13,1
17:31:00,17:31:00,404011,14,1
17:31:26,17:31:26,404012,15,1
17:33:46,17:33:46,404822,16,1
17:35:02,17:35:02,404259,17,1
17:35:56,17:35:56,405580,18,1
17:36:49,17:36:49,400834,19,1
17:37:23,17:37:23,400835,20,1
17:37:54,17:37:54,400836,21,1
17:38:59,17:38:59,400837,22,1
17:39:31,17:39:31,400838,23,1
17:40:05,17:40:05,404130,24,1
17:41:16,17:41:16,400840,25,1
17:42:00,17:42:00,400841,26,1
17:43:24,17:43:24,404131,27,1
17:44:40,17:44:40,400843,28,1
17:45:57,17:45:57,404855,29,2
17:47:13,17:47:13,400846,30,2
17:48:08,17:48:08,400847,31,2
17:49:06,17:49:06,400848,32,1
17:50:00,17:50:00,400849,33,1
17:52:12,17:52:12,400851,34,2
17:53:30,17:53:30,400852,35,2
17:55:22,17:55:22,400853,36,2
17:56:35,17:56:35,400854,37,2
18:00:46,18:00:46,403171,38,2
18:05:00,18:05:00,400861,39,1
18:10:56,18:10:56,403047,40,1
18:15:41,18:15:41,402446,41,1
18:21:27,18:21:27,450123,42,1
18:29:00,18:29:00,400135,43,1
18:30:28,18:30:28,400322,44,1
18:31:56,18:31:56,400323,45,1
18:33:30,18:33:30,400324,46,1
18:36:00,18:36:00,803082,47,1
