arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:03:00,6:03:00,401732,1,1
6:03:39,6:03:39,401738,2,2
6:06:39,6:06:39,405348,3,2
6:09:41,6:09:41,405653,4,2
6:12:00,6:12:00,803182,5,2
6:14:49,6:14:49,903129,6,2
6:17:11,6:17:11,401756,7,2
6:20:24,6:20:24,401761,8,2
6:23:39,6:23:39,401765,9,2
6:25:40,6:25:40,401768,10,2
6:28:03,6:28:03,401771,11,2
6:30:30,6:30:30,405342,12,2
6:32:01,6:32:01,403525,13,1
6:33:36,6:33:36,401779,14,1
6:36:16,6:36:16,405340,15,1
6:40:12,6:40:12,803109,16,1
6:41:00,6:41:00,403849,17,1
6:43:56,6:43:56,405373,18,1
6:47:26,6:47:26,402112,19,1
6:50:36,6:50:36,403590,20,1
6:52:20,6:52:20,403754,21,1
6:55:00,6:55:00,803120,22,1
