arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
12:04:00,12:04:00,402221,1,2
12:06:00,12:06:00,402222,2,2
12:08:00,12:08:00,402223,3,2
12:10:01,12:10:01,402224,4,2
12:11:25,12:11:25,403617,5,3
12:14:00,12:14:00,803117,6,3
12:15:38,12:15:38,402228,7,3
12:18:15,12:18:15,402229,8,3
12:20:30,12:20:30,400744,9,3
12:22:00,12:22:00,400745,10,3
12:25:00,12:25:00,402233,11,3
12:27:29,12:27:29,403986,12,2
12:30:20,12:30:20,405562,13,2
12:32:18,12:32:18,405353,14,1
12:34:21,12:34:21,405468,15,1
12:36:00,12:36:00,403076,16,1
12:37:20,12:37:20,403608,17,1
12:38:19,12:38:19,405086,18,1
12:39:37,12:39:37,400853,19,1
12:41:00,12:41:00,400854,20,1
