arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
19:23:00,19:23:00,401998,1,1
19:23:37,19:23:37,405315,2,1
19:24:00,19:24:00,401999,3,1
19:25:09,19:25:09,402000,4,1
19:27:10,19:27:10,402001,5,1
19:28:17,19:28:17,402002,6,2
19:29:27,19:29:27,402003,7,2
19:30:23,19:30:23,402004,8,2
19:32:00,19:32:00,402005,9,2
19:32:39,19:32:39,402006,10,2
19:35:00,19:35:00,404274,11,1
19:37:24,19:37:24,401078,12,1
19:39:00,19:39:00,401079,13,1
19:40:15,19:40:15,400482,14,1
19:41:01,19:41:01,400483,15,1
19:42:20,19:42:20,400484,16,1
19:43:26,19:43:26,403392,17,1
19:44:21,19:44:21,401084,18,1
19:45:08,19:45:08,401085,19,1
19:46:00,19:46:00,402016,20,1
19:46:41,19:46:41,402017,21,1
19:47:00,19:47:00,401977,22,1
