arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
10:54:00,10:54:00,405003,1,1
10:54:58,10:54:58,401916,2,2
10:57:26,10:57:26,404859,3,2
10:59:09,10:59:09,401919,4,2
11:01:14,11:01:14,401920,5,2
11:02:42,11:02:42,401921,6,2
11:04:17,11:04:17,401922,7,2
11:05:51,11:05:51,401924,8,2
11:07:00,11:07:00,401925,9,2
11:09:36,11:09:36,401926,10,2
11:12:40,11:12:40,401927,11,2
11:13:52,11:13:52,404308,12,2
11:15:04,11:15:04,401929,13,2
11:15:47,11:15:47,803166,14,1
11:17:00,11:17:00,403518,15,1
