arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
16:25:00,16:25:00,400087,1,1
16:25:54,16:25:54,400088,2,1
16:27:58,16:27:58,400089,3,1
16:29:51,16:29:51,404339,4,2
16:31:05,16:31:05,404338,5,2
16:32:26,16:32:26,401069,6,2
16:34:09,16:34:09,401070,7,2
16:36:04,16:36:04,404337,8,2
16:37:18,16:37:18,404336,9,2
16:39:00,16:39:00,803165,10,2
16:40:16,16:40:16,401074,11,2
16:41:59,16:41:59,404978,12,2
16:43:46,16:43:46,401988,13,2
16:45:28,16:45:28,401989,14,2
16:47:00,16:47:00,401990,15,2
16:47:36,16:47:36,401991,16,2
16:49:16,16:49:16,403416,17,2
16:50:08,16:50:08,402809,18,2
16:52:28,16:52:28,402811,19,2
16:54:48,16:54:48,403417,20,2
16:55:58,16:55:58,401973,21,2
16:57:02,16:57:02,401974,22,2
16:58:00,16:58:00,402816,23,2
16:59:50,16:59:50,403749,24,2
17:03:00,17:03:00,403418,25,2
17:04:03,17:04:03,402819,26,2
17:05:28,17:05:28,404947,27,2
17:07:11,17:07:11,405066,28,2
17:08:55,17:08:55,403419,29,2
17:10:55,17:10:55,404321,30,2
17:13:10,17:13:10,402826,31,2
17:14:40,17:14:40,404854,32,2
17:16:29,17:16:29,402829,33,2
17:17:31,17:17:31,403421,34,2
17:19:00,17:19:00,402831,35,2
17:20:00,17:20:00,403422,36,2
17:22:40,17:22:40,803158,37,2
17:24:10,17:24:10,402835,38,2
17:26:00,17:26:00,404171,39,2
17:28:17,17:28:17,402838,40,2
17:31:10,17:31:10,803163,41,2
17:32:22,17:32:22,403424,42,2
17:35:12,17:35:12,402842,43,2
17:39:00,17:39:00,403425,44,2
17:39:57,17:39:57,402845,45,2
17:41:25,17:41:25,405530,46,2
17:43:05,17:43:05,403821,47,2
17:44:58,17:44:58,403822,48,2
17:46:30,17:46:30,402851,49,2
17:47:37,17:47:37,402852,50,2
17:48:38,17:48:38,405272,51,2
17:50:00,17:50:00,402854,52,2
17:52:04,17:52:04,403772,53,2
17:53:45,17:53:45,402856,54,2
17:55:30,17:55:30,404106,55,2
17:57:19,17:57:19,402858,56,2
17:59:00,17:59:00,903148,57,2
