arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
8:23:00,8:23:00,405003,1,1
8:24:01,8:24:01,401916,2,1
8:25:50,8:25:50,401917,3,1
8:27:02,8:27:02,402345,4,1
8:28:28,8:28:28,402346,5,1
8:29:38,8:29:38,402347,6,1
8:31:37,8:31:37,402348,7,1
8:32:51,8:32:51,402349,8,1
8:34:36,8:34:36,403726,9,1
8:36:00,8:36:00,402351,10,1
8:37:18,8:37:18,403297,11,1
8:39:00,8:39:00,903344,12,1
8:40:20,8:40:20,402355,13,1
8:41:10,8:41:10,405389,14,1
8:43:55,8:43:55,404266,15,1
8:46:16,8:46:16,402222,16,1
8:48:00,8:48:00,402223,17,1
8:50:01,8:50:01,402224,18,1
8:51:25,8:51:25,403617,19,1
8:54:00,8:54:00,803117,20,1
8:55:26,8:55:26,402228,21,2
8:57:43,8:57:43,402229,22,2
8:59:41,8:59:41,400744,23,3
9:01:00,9:01:00,400745,24,3
9:03:27,9:03:27,402233,25,3
9:05:29,9:05:29,403986,26,1
9:09:00,9:09:00,903074,27,1
