arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
19:51:00,19:51:00,403249,1,1
19:52:15,19:52:15,403251,2,1
19:53:29,19:53:29,403252,3,1
19:54:38,19:54:38,403253,4,1
19:56:00,19:56:00,904041,5,2
19:57:40,19:57:40,403805,6,2
19:58:29,19:58:29,403257,7,2
20:00:47,20:00:47,403830,8,2
20:02:00,20:02:00,403354,9,2
20:03:13,20:03:13,403259,10,2
20:06:00,20:06:00,401851,11,1
20:07:27,20:07:27,401852,12,1
20:09:06,20:09:06,401853,13,1
20:10:23,20:10:23,403486,14,1
20:12:01,20:12:01,405118,15,1
20:13:00,20:13:00,903082,16,1
