arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
19:04:00,19:04:00,404362,1,1
19:04:51,19:04:51,403791,2,1
19:06:00,19:06:00,402653,3,1
19:07:47,19:07:47,402723,4,1
19:09:59,19:09:59,405416,5,1
19:11:00,19:11:00,402657,6,1
19:13:12,19:13:12,402658,7,1
19:15:22,19:15:22,402659,8,1
19:17:48,19:17:48,402660,9,1
19:19:00,19:19:00,402661,10,1
19:21:07,19:21:07,402662,11,1
19:22:59,19:22:59,403671,12,1
19:25:00,19:25:00,403672,13,1
19:26:04,19:26:04,403673,14,1
19:27:31,19:27:31,403674,15,1
19:35:00,19:35:00,101014,16,1
19:36:59,19:36:59,101015,17,1
19:39:52,19:39:52,101017,18,1
19:41:18,19:41:18,101018,19,1
19:44:00,19:44:00,103708,20,1
