arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:33:00,6:33:00,403461,1,1
6:34:00,6:34:00,403447,2,1
6:35:10,6:35:10,403786,3,1
6:37:59,6:37:59,401458,4,1
6:39:00,6:39:00,401459,5,1
6:40:20,6:40:20,405079,6,1
6:41:32,6:41:32,401462,7,1
6:42:50,6:42:50,401463,8,1
6:43:39,6:43:39,401464,9,1
6:44:29,6:44:29,401465,10,1
6:45:18,6:45:18,401466,11,1
6:46:08,6:46:08,401467,12,1
6:47:00,6:47:00,400677,13,1
6:48:23,6:48:23,401469,14,1
6:49:07,6:49:07,401470,15,1
6:50:00,6:50:00,401086,16,1
6:51:35,6:51:35,401087,17,1
6:52:44,6:52:44,401088,18,1
6:54:00,6:54:00,403362,19,1
6:55:42,6:55:42,401090,20,1
6:56:48,6:56:48,401091,21,1
6:58:24,6:58:24,401092,22,2
7:00:06,7:00:06,401093,23,2
7:01:12,7:01:12,401094,24,2
7:03:00,7:03:00,404838,25,2
7:04:09,7:04:09,401096,26,2
7:05:24,7:05:24,403372,27,2
7:06:39,7:06:39,401099,28,2
7:07:50,7:07:50,401100,29,2
7:09:00,7:09:00,405283,30,2
7:10:29,7:10:29,405290,31,2
7:12:13,7:12:13,404030,32,2
7:13:12,7:13:12,401489,33,2
7:14:25,7:14:25,401490,34,2
7:15:27,7:15:27,401491,35,2
7:17:24,7:17:24,401492,36,2
7:18:33,7:18:33,401493,37,2
7:20:57,7:20:57,401495,38,2
7:21:48,7:21:48,401496,39,2
7:23:00,7:23:00,401497,40,2
7:24:14,7:24:14,405026,41,2
7:26:12,7:26:12,401500,42,2
7:26:58,7:26:58,401501,43,2
7:28:44,7:28:44,401502,44,2
7:29:42,7:29:42,401503,45,2
7:31:03,7:31:03,405316,46,2
7:32:00,7:32:00,404881,47,2
7:33:15,7:33:15,401506,48,2
7:34:04,7:34:04,401507,49,2
7:36:00,7:36:00,401386,50,2
7:36:26,7:36:26,401387,51,2
7:37:00,7:37:00,403876,52,2
