arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:07:00,6:07:00,400087,1,1
6:07:35,6:07:35,400088,2,1
6:08:55,6:08:55,400089,3,1
6:10:07,6:10:07,404339,4,1
6:10:55,6:10:55,404338,5,1
6:11:47,6:11:47,401069,6,1
6:12:53,6:12:53,401070,7,1
6:14:07,6:14:07,404337,8,1
6:14:54,6:14:54,404336,9,1
6:16:00,6:16:00,803165,10,1
6:16:56,6:16:56,401074,11,1
6:18:12,6:18:12,404978,12,1
6:19:31,6:19:31,401988,13,1
6:20:46,6:20:46,401989,14,1
6:21:54,6:21:54,401990,15,1
6:22:20,6:22:20,401991,16,1
6:23:34,6:23:34,403416,17,1
6:24:12,6:24:12,402809,18,1
6:25:55,6:25:55,402811,19,1
6:27:39,6:27:39,403417,20,1
6:28:30,6:28:30,401973,21,1
6:29:18,6:29:18,401974,22,1
6:30:00,6:30:00,402816,23,1
6:30:44,6:30:44,403749,24,1
6:32:00,6:32:00,403418,25,1
6:32:37,6:32:37,402819,26,1
6:33:27,6:33:27,404947,27,1
6:34:28,6:34:28,405066,28,1
6:35:29,6:35:29,403419,29,1
6:36:40,6:36:40,404321,30,1
6:37:59,6:37:59,402826,31,1
6:38:52,6:38:52,404854,32,1
6:39:56,6:39:56,402829,33,1
6:40:32,6:40:32,403421,34,1
6:41:25,6:41:25,402831,35,1
6:42:00,6:42:00,403422,36,1
6:43:20,6:43:20,803158,37,1
6:44:05,6:44:05,402835,38,1
6:45:00,6:45:00,404171,39,1
6:46:03,6:46:03,402838,40,1
6:47:23,6:47:23,803163,41,1
6:47:56,6:47:56,403424,42,1
6:49:15,6:49:15,402842,43,1
6:51:00,6:51:00,403425,44,1
6:51:31,6:51:31,402845,45,1
6:52:19,6:52:19,405530,46,1
6:53:14,6:53:14,403821,47,1
6:54:15,6:54:15,403822,48,1
6:55:05,6:55:05,402851,49,1
6:55:42,6:55:42,402852,50,1
6:56:15,6:56:15,405272,51,1
6:57:00,6:57:00,402854,52,1
6:58:23,6:58:23,403772,53,1
6:59:30,6:59:30,402856,54,1
7:00:40,7:00:40,404106,55,1
7:01:53,7:01:53,402858,56,1
7:03:00,7:03:00,903148,57,1
