arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:27:00,6:27:00,400751,1,1
6:28:17,6:28:17,403036,2,1
6:29:58,6:29:58,403037,3,1
6:31:00,6:31:00,403038,4,2
6:32:28,6:32:28,404826,5,2
6:33:49,6:33:49,404036,6,2
6:35:13,6:35:13,403626,7,2
6:36:13,6:36:13,402205,8,2
6:38:21,6:38:21,403992,9,2
6:40:14,6:40:14,403984,10,2
6:42:00,6:42:00,403562,11,2
6:43:36,6:43:36,403736,12,2
6:46:00,6:46:00,403621,13,2
6:47:09,6:47:09,405529,14,2
6:49:00,6:49:00,403620,15,2
6:51:00,6:51:00,402214,16,2
6:52:19,6:52:19,402215,17,2
6:53:39,6:53:39,402216,18,2
6:55:17,6:55:17,402217,19,2
6:55:58,6:55:58,402218,20,1
6:57:36,6:57:36,404037,21,1
6:59:00,6:59:00,903302,22,1
