arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
15:42:00,15:42:00,405382,1,1
15:46:07,15:46:07,405318,2,1
15:48:30,15:48:30,403601,3,1
15:52:19,15:52:19,405319,4,3
15:57:33,15:57:33,405320,5,3
16:02:00,16:02:00,903093,6,2
16:06:00,16:06:00,405322,7,3
16:10:03,16:10:03,405323,8,5
16:11:49,16:11:49,404995,9,5
16:14:18,16:14:18,403480,10,4
16:17:52,16:17:52,401698,11,5
16:20:52,16:20:52,401701,12,5
16:24:29,16:24:29,401704,13,4
16:28:38,16:28:38,401707,14,4
16:34:00,16:34:00,401712,15,4
16:37:08,16:37:08,401715,16,4
16:42:00,16:42:00,903102,17,4
16:44:55,16:44:55,401723,18,4
16:48:16,16:48:16,401727,19,4
16:51:00,16:51:00,401731,20,1
16:53:00,16:53:00,803054,21,1
