arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
14:46:00,14:46:00,404137,1,1
14:47:50,14:47:50,404927,2,2
14:49:26,14:49:26,404834,3,2
14:51:16,14:51:16,402124,4,2
14:53:05,14:53:05,402125,5,2
14:54:53,14:54:53,402126,6,2
14:56:36,14:56:36,402127,7,2
14:59:00,14:59:00,402128,8,2
15:00:59,15:00:59,402130,9,2
15:02:52,15:02:52,402132,10,2
15:05:02,15:05:02,402134,11,2
15:06:30,15:06:30,401832,12,2
15:08:03,15:08:03,401833,13,1
15:10:18,15:10:18,404264,14,1
15:12:00,15:12:00,903002,15,1
