arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
16:26:00,16:26:00,403560,1,1
16:26:28,16:26:28,401930,2,1
16:27:08,16:27:08,401897,3,5
16:28:35,16:28:35,401898,4,5
16:30:01,16:30:01,401899,5,5
16:32:34,16:32:34,401900,6,5
16:35:00,16:35:00,401901,7,5
16:36:57,16:36:57,401903,8,2
16:39:20,16:39:20,401905,9,2
16:40:24,16:40:24,401906,10,2
16:41:46,16:41:46,404681,11,2
16:43:06,16:43:06,401908,12,2
16:44:53,16:44:53,401909,13,2
16:45:52,16:45:52,401910,14,2
16:47:26,16:47:26,403367,15,1
16:49:00,16:49:00,403383,16,1
