arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
13:43:00,13:43:00,405003,1,1
13:44:11,13:44:11,401916,2,1
13:46:16,13:46:16,401917,3,1
13:47:39,13:47:39,402345,4,1
13:49:18,13:49:18,402346,5,1
13:50:39,13:50:39,402347,6,2
13:52:57,13:52:57,402348,7,2
13:54:22,13:54:22,402349,8,2
13:56:23,13:56:23,403726,9,1
13:58:00,13:58:00,402351,10,2
14:00:10,14:00:10,403297,11,2
14:03:00,14:03:00,903344,12,1
14:04:46,14:04:46,402355,13,1
14:05:53,14:05:53,405389,14,1
14:09:33,14:09:33,404266,15,2
14:12:42,14:12:42,402222,16,2
14:15:00,14:15:00,402223,17,1
14:17:21,14:17:21,402224,18,1
14:18:59,14:18:59,403617,19,1
14:22:00,14:22:00,803117,20,2
14:23:50,14:23:50,402228,21,2
14:26:47,14:26:47,402229,22,2
14:29:18,14:29:18,400744,23,2
14:31:00,14:31:00,400745,24,2
14:33:45,14:33:45,402233,25,1
14:36:02,14:36:02,403986,26,1
14:40:00,14:40:00,903074,27,1
