arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
10:09:00,10:09:00,803195,1,1
10:10:02,10:10:02,404031,2,1
10:10:42,10:10:42,404017,3,1
10:11:20,10:11:20,404018,4,1
10:12:18,10:12:18,404019,5,1
10:13:00,10:13:00,403447,6,1
10:14:39,10:14:39,403786,7,1
10:18:34,10:18:34,401458,8,1
10:20:00,10:20:00,401459,9,2
10:21:30,10:21:30,405079,10,2
10:22:51,10:22:51,401462,11,2
10:24:19,10:24:19,401463,12,2
10:25:14,10:25:14,401464,13,2
10:26:11,10:26:11,401465,14,2
10:27:06,10:27:06,401466,15,1
10:28:01,10:28:01,401467,16,2
10:29:00,10:29:00,400677,17,2
10:30:51,10:30:51,401469,18,2
10:31:49,10:31:49,401470,19,2
10:33:00,10:33:00,401086,20,2
10:34:59,10:34:59,401087,21,2
10:36:25,10:36:25,401088,22,2
10:38:00,10:38:00,403362,23,2
10:40:16,10:40:16,401090,24,1
10:41:43,10:41:43,401091,25,2
10:43:52,10:43:52,401092,26,2
10:46:08,10:46:08,401093,27,2
10:47:36,10:47:36,401094,28,2
10:50:00,10:50:00,404838,29,2
10:51:21,10:51:21,401096,30,2
10:52:48,10:52:48,403372,31,2
10:54:16,10:54:16,401099,32,2
10:55:38,10:55:38,401100,33,2
10:57:00,10:57:00,405283,34,2
10:58:48,10:58:48,405290,35,1
11:00:54,11:00:54,404030,36,1
11:02:06,11:02:06,401489,37,1
11:03:35,11:03:35,401490,38,1
11:04:50,11:04:50,401491,39,2
11:07:11,11:07:11,401492,40,2
11:08:36,11:08:36,401493,41,2
11:11:30,11:11:30,401495,42,1
11:12:33,11:12:33,401496,43,2
11:14:00,11:14:00,401497,44,2
11:15:30,11:15:30,405026,45,2
11:17:55,11:17:55,401500,46,2
11:18:51,11:18:51,401501,47,1
11:21:01,11:21:01,401502,48,1
11:22:11,11:22:11,401503,49,1
11:23:51,11:23:51,405316,50,1
11:25:00,11:25:00,404881,51,1
11:26:33,11:26:33,401506,52,1
11:27:35,11:27:35,401507,53,1
11:30:00,11:30:00,401386,54,1
11:30:26,11:30:26,401387,55,1
11:31:00,11:31:00,403876,56,1
