arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
19:49:00,19:49:00,902208,1,1
19:53:12,19:53:12,101069,2,1
19:54:43,19:54:43,101071,3,1
19:56:00,19:56:00,101072,4,1
19:57:52,19:57:52,101074,5,1
19:59:51,19:59:51,102839,6,1
20:02:59,20:02:59,403766,7,1
20:05:02,20:05:02,403676,8,1
20:06:00,20:06:00,402502,9,1
20:06:58,20:06:58,402503,10,1
20:08:02,20:08:02,402504,11,1
20:09:00,20:09:00,402505,12,1
20:10:04,20:10:04,402506,13,2
20:12:44,20:12:44,402507,14,2
20:14:53,20:14:53,402508,15,2
20:17:00,20:17:00,402509,16,1
20:17:44,20:17:44,402510,17,1
20:20:00,20:20:00,403604,18,1
20:20:47,20:20:47,403763,19,1
20:21:25,20:21:25,403677,20,1
20:22:00,20:22:00,403829,21,1
