arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
21:40:00,21:40:00,404058,1,1
21:41:45,21:41:45,401412,2,1
21:42:50,21:42:50,403992,3,1
21:44:28,21:44:28,403984,4,2
21:46:00,21:46:00,403562,5,2
21:47:20,21:47:20,403736,6,2
21:49:20,21:49:20,403621,7,2
21:50:21,21:50:21,405529,8,2
21:52:00,21:52:00,403620,9,2
21:53:50,21:53:50,402214,10,2
21:54:57,21:54:57,402215,11,1
21:56:04,21:56:04,402216,12,1
21:57:26,21:57:26,402217,13,1
21:58:00,21:58:00,402218,14,1
21:59:10,21:59:10,402328,15,1
22:00:09,22:00:09,404154,16,1
22:01:36,22:01:36,402330,17,1
22:03:00,22:03:00,402331,18,1
22:03:50,22:03:50,403563,19,1
22:05:10,22:05:10,402334,20,1
22:05:47,22:05:47,803159,21,1
22:06:35,22:06:35,402336,22,1
22:07:39,22:07:39,401877,23,1
22:08:47,22:08:47,402338,24,1
22:09:30,22:09:30,402339,25,1
22:10:20,22:10:20,401909,26,1
22:10:59,22:10:59,401910,27,1
22:11:59,22:11:59,403367,28,1
22:13:00,22:13:00,403383,29,1
22:14:00,22:14:00,904918,30,1
