arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
24:30:00,24:30:00,903281,1,1
24:32:54,24:32:54,404851,2,1
24:34:04,24:34:04,402753,3,1
24:34:59,24:34:59,405269,4,1
24:35:39,24:35:39,402755,5,1
24:36:32,24:36:32,402757,6,1
24:37:57,24:37:57,402760,7,1
24:38:30,24:38:30,405130,8,1
24:39:12,24:39:12,402762,9,1
24:40:00,24:40:00,402666,10,1
24:40:42,24:40:42,405155,11,1
24:41:10,24:41:10,403526,12,1
24:41:54,24:41:54,403913,13,1
24:42:33,24:42:33,402670,14,1
24:43:14,24:43:14,405061,15,1
24:44:00,24:44:00,403855,16,1
24:44:39,24:44:39,402673,17,1
24:45:26,24:45:26,402674,18,1
24:45:47,24:45:47,402634,19,1
24:46:26,24:46:26,403427,20,1
24:47:39,24:47:39,402677,21,1
24:48:10,24:48:10,402678,22,1
24:49:00,24:49:00,402679,23,1
24:49:30,24:49:30,402680,24,1
24:50:11,24:50:11,402681,25,1
24:50:39,24:50:39,402682,26,1
24:51:30,24:51:30,405488,27,1
24:52:24,24:52:24,405480,28,1
24:53:18,24:53:18,403545,29,1
24:53:54,24:53:54,450051,30,1
24:54:27,24:54:27,402687,31,1
24:55:00,24:55:00,402688,32,1
24:55:23,24:55:23,402689,33,1
24:56:07,24:56:07,403432,34,1
24:56:47,24:56:47,402691,35,1
24:57:18,24:57:18,402692,36,1
24:57:49,24:57:49,403433,37,1
24:58:34,24:58:34,402694,38,1
24:59:16,24:59:16,403434,39,1
25:00:01,25:00:01,402696,40,1
25:00:41,25:00:41,402697,41,1
25:01:10,25:01:10,403765,42,1
25:02:00,25:02:00,403777,43,1
25:04:00,25:04:00,401946,44,1
25:04:30,25:04:30,401947,45,1
25:04:58,25:04:58,401948,46,1
25:05:28,25:05:28,403436,47,1
25:06:09,25:06:09,402704,48,1
25:06:54,25:06:54,402705,49,1
25:07:39,25:07:39,405181,50,1
25:08:18,25:08:18,402707,51,1
25:08:50,25:08:50,450492,52,1
25:10:00,25:10:00,903042,53,1
