arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:13:00,7:13:00,405284,1,1
7:13:40,7:13:40,400088,2,1
7:15:36,7:15:36,400089,3,1
7:17:16,7:17:16,400091,4,1
7:19:25,7:19:25,400092,5,1
7:20:42,7:20:42,400093,6,1
7:22:00,7:22:00,400094,7,1
7:23:14,7:23:14,400095,8,2
7:24:09,7:24:09,400096,9,2
7:25:04,7:25:04,400097,10,2
7:26:27,7:26:27,400098,11,2
7:27:44,7:27:44,400099,12,2
7:30:25,7:30:25,404964,13,2
7:31:19,7:31:19,400102,14,2
7:32:17,7:32:17,400103,15,2
7:34:03,7:34:03,400105,16,2
7:35:00,7:35:00,400107,17,3
7:35:45,7:35:45,400108,18,3
7:36:44,7:36:44,400109,19,3
7:38:38,7:38:38,400111,20,3
7:41:35,7:41:35,404168,21,3
7:46:49,7:46:49,400119,22,3
7:49:31,7:49:31,400121,23,2
7:53:00,7:53:00,400124,24,2
7:56:24,7:56:24,400126,25,2
7:59:50,7:59:50,400512,26,2
8:02:16,8:02:16,403266,27,2
8:05:38,8:05:38,400515,28,2
8:10:00,8:10:00,400518,29,2
8:14:16,8:14:16,400324,30,2
8:19:00,8:19:00,400329,31,2
8:21:14,8:21:14,402857,32,1
8:22:47,8:22:47,400335,33,1
8:23:13,8:23:13,400336,34,1
8:23:49,8:23:49,400337,35,1
8:24:23,8:24:23,400153,36,1
8:25:11,8:25:11,400154,37,1
8:25:43,8:25:43,400155,38,1
8:26:12,8:26:12,403311,39,1
8:26:41,8:26:41,404916,40,1
8:27:11,8:27:11,400157,41,1
8:29:00,8:29:00,404823,42,1
