arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:30:00,7:30:00,803008,1,3
7:30:41,7:30:41,400745,2,3
7:32:20,7:32:20,402233,3,3
7:33:43,7:33:43,403986,4,3
7:35:00,7:35:00,403987,5,3
7:36:09,7:36:09,405443,6,3
7:37:35,7:37:35,405444,7,3
7:38:47,7:38:47,405445,8,3
7:40:09,7:40:09,405446,9,3
7:41:00,7:41:00,403264,10,3
7:42:51,7:42:51,405447,11,3
7:44:39,7:44:39,405285,12,3
7:46:53,7:46:53,405564,13,3
7:48:07,7:48:07,405450,14,2
7:50:00,7:50:00,405451,15,2
7:53:00,7:53:00,450222,16,2
7:54:24,7:54:24,401507,17,2
7:56:19,7:56:19,401386,18,2
7:57:07,7:57:07,401387,19,1
7:59:00,7:59:00,903063,20,1
