arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
18:40:00,18:40:00,803195,1,1
18:41:18,18:41:18,404031,2,1
18:42:07,18:42:07,404017,3,1
18:42:55,18:42:55,404018,4,1
18:44:07,18:44:07,404019,5,1
18:45:00,18:45:00,403447,6,1
18:46:39,18:46:39,403786,7,1
18:50:34,18:50:34,401458,8,1
18:52:00,18:52:00,401459,9,1
18:53:30,18:53:30,405079,10,1
18:54:51,18:54:51,401462,11,1
18:56:19,18:56:19,401463,12,2
18:57:14,18:57:14,401464,13,2
18:58:11,18:58:11,401465,14,2
18:59:06,18:59:06,401466,15,2
19:00:01,19:00:01,401467,16,2
19:01:00,19:01:00,400677,17,2
19:02:51,19:02:51,401469,18,2
19:03:49,19:03:49,401470,19,2
19:05:00,19:05:00,401086,20,2
19:07:23,19:07:23,401087,21,2
19:09:06,19:09:06,401088,22,1
19:11:00,19:11:00,403362,23,1
19:13:16,19:13:16,401090,24,1
19:14:43,19:14:43,401091,25,1
19:16:52,19:16:52,401092,26,1
19:19:08,19:19:08,401093,27,1
19:20:36,19:20:36,401094,28,1
19:23:00,19:23:00,404838,29,1
19:24:33,19:24:33,401096,30,1
19:26:12,19:26:12,403372,31,1
19:27:52,19:27:52,401099,32,1
19:29:27,19:29:27,401100,33,1
19:31:00,19:31:00,405283,34,1
19:32:42,19:32:42,405290,35,1
19:34:40,19:34:40,404030,36,2
19:35:48,19:35:48,401489,37,2
19:37:12,19:37:12,401490,38,2
19:38:22,19:38:22,401491,39,2
19:40:35,19:40:35,401492,40,2
19:41:55,19:41:55,401493,41,2
19:44:39,19:44:39,401495,42,2
19:45:38,19:45:38,401496,43,2
19:47:00,19:47:00,401497,44,2
19:47:57,19:47:57,405026,45,2
19:49:30,19:49:30,401500,46,1
19:50:05,19:50:05,401501,47,1
19:51:28,19:51:28,401502,48,1
19:52:12,19:52:12,401503,49,1
19:53:16,19:53:16,405316,50,1
19:54:00,19:54:00,404881,51,1
19:55:15,19:55:15,401506,52,1
19:56:04,19:56:04,401507,53,1
19:58:00,19:58:00,401386,54,1
19:58:26,19:58:26,401387,55,1
19:59:00,19:59:00,403876,56,1
