arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
16:27:00,16:27:00,405003,1,1
16:28:11,16:28:11,401916,2,1
16:30:16,16:30:16,401917,3,1
16:31:39,16:31:39,402345,4,1
16:33:18,16:33:18,402346,5,1
16:34:39,16:34:39,402347,6,1
16:36:57,16:36:57,402348,7,2
16:38:22,16:38:22,402349,8,2
16:40:23,16:40:23,403726,9,2
16:42:00,16:42:00,402351,10,2
16:44:10,16:44:10,403297,11,2
16:47:00,16:47:00,903344,12,2
16:48:55,16:48:55,402355,13,2
16:50:07,16:50:07,405389,14,2
16:54:06,16:54:06,404266,15,2
16:57:30,16:57:30,402222,16,2
17:00:00,17:00:00,402223,17,2
17:02:01,17:02:01,402224,18,2
17:03:25,17:03:25,403617,19,3
17:06:00,17:06:00,803117,20,3
17:07:38,17:07:38,402228,21,3
17:10:15,17:10:15,402229,22,3
17:12:30,17:12:30,400744,23,2
17:14:00,17:14:00,400745,24,2
17:16:27,17:16:27,402233,25,2
17:18:29,17:18:29,403986,26,1
17:22:00,17:22:00,903074,27,1
