arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
16:52:00,16:52:00,400917,1,1
16:52:56,16:52:56,404132,2,1
16:54:00,16:54:00,402022,3,1
16:55:36,16:55:36,402023,4,1
16:57:25,16:57:25,402024,5,2
16:58:34,16:58:34,405172,6,2
17:01:26,17:01:26,402027,7,2
17:02:54,17:02:54,402028,8,2
17:04:12,17:04:12,402029,9,2
17:06:00,17:06:00,401787,10,2
17:08:38,17:08:38,402032,11,2
17:09:43,17:09:43,402033,12,2
17:10:34,17:10:34,402034,13,2
17:12:00,17:12:00,404100,14,1
17:13:05,17:13:05,403808,15,1
17:13:36,17:13:36,401598,16,1
17:14:00,17:14:00,401599,17,1
17:15:00,17:15:00,401600,18,1
17:16:00,17:16:00,803115,19,1
