arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:35:00,6:35:00,403380,1,1
6:35:55,6:35:55,401624,2,1
6:37:25,6:37:25,401625,3,2
6:38:48,6:38:48,401626,4,2
6:40:51,6:40:51,403443,5,2
6:42:13,6:42:13,402039,6,3
6:43:49,6:43:49,401633,7,3
6:44:57,6:44:57,401182,8,3
6:46:09,6:46:09,401183,9,3
6:46:58,6:46:58,404029,10,3
6:48:38,6:48:38,403870,11,3
6:49:54,6:49:54,403871,12,2
6:51:00,6:51:00,403906,13,1
6:52:05,6:52:05,403893,14,1
6:52:53,6:52:53,403894,15,1
6:54:23,6:54:23,403895,16,1
6:55:35,6:55:35,403896,17,1
6:56:52,6:56:52,403897,18,1
6:58:00,6:58:00,405265,19,1
6:58:38,6:58:38,405152,20,1
6:59:35,6:59:35,405157,21,1
7:00:00,7:00:00,903237,22,1
