arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
8:21:00,8:21:00,401998,1,2
8:21:37,8:21:37,405315,2,2
8:22:00,8:22:00,401999,3,3
8:23:17,8:23:17,402000,4,3
8:25:34,8:25:34,402001,5,3
8:26:49,8:26:49,402002,6,3
8:28:08,8:28:08,402003,7,3
8:29:11,8:29:11,402004,8,4
8:31:00,8:31:00,402005,9,4
8:31:52,8:31:52,402006,10,4
8:35:00,8:35:00,404274,11,3
8:37:24,8:37:24,401078,12,3
8:39:00,8:39:00,401079,13,3
8:40:26,8:40:26,400482,14,3
8:41:18,8:41:18,400483,15,2
8:42:49,8:42:49,400484,16,2
8:44:04,8:44:04,403392,17,2
8:45:07,8:45:07,401084,18,2
8:46:01,8:46:01,401085,19,2
8:47:00,8:47:00,402016,20,2
8:47:41,8:47:41,402017,21,1
8:48:00,8:48:00,401977,22,1
