arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
9:34:00,9:34:00,902208,1,1
9:38:48,9:38:48,101069,2,1
9:40:32,9:40:32,101071,3,1
9:42:00,9:42:00,101072,4,1
9:44:37,9:44:37,101074,5,1
9:47:24,9:47:24,102839,6,1
9:51:46,9:51:46,403766,7,2
9:54:39,9:54:39,403676,8,3
9:56:00,9:56:00,402502,9,3
9:57:56,9:57:56,402503,10,3
10:00:04,10:00:04,402504,11,3
10:02:00,10:02:00,402505,12,3
10:03:04,10:03:04,402506,13,3
10:05:44,10:05:44,402507,14,3
10:07:53,10:07:53,402508,15,3
10:10:00,10:10:00,402509,16,3
10:10:58,10:10:58,402510,17,2
10:14:00,10:14:00,403604,18,1
10:15:10,10:15:10,403763,19,1
10:16:07,10:16:07,403677,20,1
10:17:00,10:17:00,403829,21,1
