arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
18:37:00,18:37:00,405527,1,2
18:39:06,18:39:06,400003,2,2
18:40:30,18:40:30,404120,3,2
18:41:40,18:41:40,404936,4,1
18:43:40,18:43:40,400007,5,1
18:45:03,18:45:03,403782,6,2
18:46:01,18:46:01,403316,7,2
18:49:00,18:49:00,405380,8,1
18:50:17,18:50:17,400352,9,2
18:53:01,18:53:01,400354,10,2
18:54:47,18:54:47,403456,11,2
18:56:22,18:56:22,403457,12,2
18:57:54,18:57:54,400561,13,1
18:59:45,18:59:45,400358,14,3
19:01:52,19:01:52,400360,15,3
19:03:54,19:03:54,400361,16,3
19:05:43,19:05:43,400362,17,3
19:07:00,19:07:00,400363,18,3
19:08:24,19:08:24,400364,19,3
19:09:40,19:09:40,400026,20,3
19:10:50,19:10:50,404994,21,3
19:11:33,19:11:33,400028,22,3
19:12:31,19:12:31,404905,23,3
19:14:01,19:14:01,400030,24,3
19:14:59,19:14:59,400031,25,3
19:16:23,19:16:23,400032,26,3
19:17:21,19:17:21,400033,27,3
19:18:58,19:18:58,400034,28,3
19:20:43,19:20:43,400036,29,3
19:21:51,19:21:51,400037,30,3
19:23:06,19:23:06,400038,31,3
19:24:03,19:24:03,400039,32,3
19:25:00,19:25:00,404191,33,2
19:26:03,19:26:03,400041,34,2
19:27:22,19:27:22,400042,35,2
19:28:07,19:28:07,400043,36,3
19:28:40,19:28:40,400044,37,3
19:29:33,19:29:33,400045,38,1
19:30:20,19:30:20,400046,39,1
19:31:40,19:31:40,404856,40,3
19:33:00,19:33:00,403267,41,3
19:34:22,19:34:22,400224,42,3
19:35:43,19:35:43,400225,43,2
19:37:54,19:37:54,400390,44,2
19:39:00,19:39:00,405087,45,2
19:40:05,19:40:05,405092,46,2
19:41:22,19:41:22,404309,47,2
19:42:41,19:42:41,400395,48,2
19:43:32,19:43:32,400396,49,2
19:46:00,19:46:00,400397,50,2
19:46:55,19:46:55,400398,51,2
19:48:16,19:48:16,400399,52,2
19:49:20,19:49:20,400400,53,2
19:50:16,19:50:16,400401,54,1
19:51:12,19:51:12,403776,55,1
19:52:23,19:52:23,400403,56,2
19:53:02,19:53:02,400404,57,2
19:54:28,19:54:28,400405,58,2
19:55:12,19:55:12,400406,59,2
19:55:59,19:55:59,405227,60,2
19:57:54,19:57:54,400408,61,2
19:58:46,19:58:46,400409,62,2
20:00:33,20:00:33,402526,63,2
20:01:57,20:01:57,405073,64,2
20:03:06,20:03:06,404853,65,2
20:04:33,20:04:33,400414,66,2
20:05:25,20:05:25,405111,67,3
20:07:00,20:07:00,404066,68,3
20:07:58,20:07:58,400418,69,3
20:09:05,20:09:05,400419,70,3
20:10:15,20:10:15,403975,71,3
20:11:22,20:11:22,400422,72,3
20:12:10,20:12:10,400423,73,1
20:13:15,20:13:15,403976,74,3
20:14:26,20:14:26,400426,75,3
20:15:01,20:15:01,405641,76,2
20:16:46,20:16:46,402749,77,2
20:19:46,20:19:46,905247,78,2
20:20:31,20:20:31,403466,79,2
20:21:00,20:21:00,901342,80,2
