arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
15:44:00,15:44:00,405154,1,1
15:44:44,15:44:44,405155,2,1
15:47:21,15:47:21,403913,3,1
15:52:00,15:52:00,403855,4,1
15:57:23,15:57:23,450228,5,2
16:03:00,16:03:00,402679,6,2
16:07:25,16:07:25,402682,7,2
16:14:29,16:14:29,403545,8,2
16:19:00,16:19:00,402688,9,2
16:21:34,16:21:34,403432,10,2
16:25:27,16:25:27,403433,11,2
16:28:45,16:28:45,403434,12,3
16:35:00,16:35:00,403777,13,3
16:40:00,16:40:00,401946,14,3
16:43:13,16:43:13,403436,15,3
16:47:59,16:47:59,405181,16,3
16:53:00,16:53:00,402502,17,3
16:54:26,16:54:26,402503,18,3
16:56:03,16:56:03,402504,19,4
16:57:29,16:57:29,402505,20,4
16:58:49,16:58:49,402506,21,5
17:02:07,17:02:07,402507,22,5
17:04:45,17:04:45,402508,23,5
17:07:23,17:07:23,402509,24,5
17:08:42,17:08:42,402510,25,5
17:13:00,17:13:00,401444,26,5
17:14:17,17:14:17,401446,27,5
17:15:44,17:15:44,401447,28,5
17:16:48,17:16:48,401448,29,5
17:18:10,17:18:10,402517,30,5
17:19:47,17:19:47,402518,31,5
17:21:03,17:21:03,402519,32,5
17:22:45,17:22:45,402520,33,5
17:24:02,17:24:02,402521,34,5
17:25:56,17:25:56,405103,35,5
17:28:02,17:28:02,405074,36,5
17:29:41,17:29:41,402526,37,5
17:31:31,17:31:31,405073,38,5
17:33:00,17:33:00,404853,39,5
17:34:25,17:34:25,405075,40,5
17:35:49,17:35:49,405076,41,5
17:37:17,17:37:17,402740,42,5
17:38:00,17:38:00,402741,43,5
17:39:17,17:39:17,405077,44,5
17:40:28,17:40:28,402744,45,5
17:41:20,17:41:20,402745,46,5
17:42:14,17:42:14,405185,47,5
17:43:46,17:43:46,402748,48,5
17:44:52,17:44:52,402749,49,4
17:48:00,17:48:00,903340,50,4
