arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
17:25:00,17:25:00,405372,1,1
17:25:38,17:25:38,405352,2,1
17:27:28,17:27:28,403380,3,1
17:28:19,17:28:19,401624,4,1
17:29:26,17:29:26,405350,5,1
17:31:00,17:31:00,403303,6,1
17:32:20,17:32:20,402067,7,2
17:33:23,17:33:23,402068,8,2
17:35:00,17:35:00,405311,9,1
17:37:26,17:37:26,403731,10,2
17:38:53,17:38:53,402071,11,3
17:40:37,17:40:37,404155,12,3
17:42:00,17:42:00,405361,13,3
17:42:40,17:42:40,400720,14,2
17:44:44,17:44:44,403323,15,2
17:46:00,17:46:00,400719,16,2
17:47:54,17:47:54,405575,17,1
17:51:00,17:51:00,404895,18,1
