arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
6:44:00,6:44:00,401732,1,1
6:44:47,6:44:47,401738,2,2
6:48:27,6:48:27,405348,3,2
6:52:11,6:52:11,405653,4,3
6:55:00,6:55:00,803182,5,3
6:58:01,6:58:01,903129,6,2
7:00:32,7:00:32,401756,7,2
7:03:58,7:03:58,401761,8,2
7:07:27,7:07:27,401765,9,2
7:09:37,7:09:37,401768,10,2
7:12:09,7:12:09,401771,11,2
7:14:47,7:14:47,405342,12,2
7:16:23,7:16:23,403525,13,2
7:18:06,7:18:06,401779,14,2
7:20:57,7:20:57,405340,15,2
7:25:08,7:25:08,803109,16,2
7:26:00,7:26:00,403849,17,2
